일자,시가,고가,저가,종가,종가 단순 5,10,20,60,120,거래량,단순 5,20,60,120,
2019/09/25,82200,82800,81500,81900,82600,81780,79930,76378.33,74514.17,1644881,2156153,2564598,2716511,3091814,
2019/09/24,82500,83500,81400,83400,82260,82020,79425,76171.67,74468.33,1662830,2368513,2614628,2741056,3100769,
2019/09/23,81900,83300,81900,82800,81460,81870,78975,75951.67,74411.67,1413663,2543703,2616263,2802696,3116738,
2019/09/20,82800,83400,82100,82200,80800,81890,78525,75720,74340,2447172,3295848,2661058,2862871,3131742,
2019/09/19,80600,82700,80300,82700,80880,81670,78205,75461.67,74257.5,3612220,3536594,2633639,2853314,3134473,
2019/09/18,80100,80600,79500,80200,80960,81100,77890,75198.33,74180,2706678,3166527,2537741,2829185,3127239,
2019/09/17,80000,80400,79100,79400,81780,80840,77635,74960,74117.5,2538780,3153626,2481994,2824124,3129581,
2019/09/16,81000,81000,79000,79500,82280,80640,77485,74758.33,74063.33,5174391,3129481,2455844,2828038,3139693,
2019/09/11,83400,84300,81300,82600,82980,80020,77355,74553.33,74035,3650902,2908329,2325207,2845638,3140627,
2019/09/10,84200,84200,82700,83100,82460,79090,76950,74233.33,73979.17,1761883,2722857,2207897,2810614,3193787,
2019/09/09,83100,84600,82500,84300,81240,78080,76520,73910,73874.17,2642174,2692793,2182549,2821834,3209463,
2019/09/06,84000,84000,81500,81900,79900,76830,75970,73556.67,73738.33,2418057,2450629,2155459,2839239,3206488,
2019/09/05,81400,83000,81200,83000,79000,76080,75490,73250,73620.83,4068631,2734867,2181717,2898068,3204326,
2019/09/04,77400,80000,77300,80000,77060,75160,75005,72961.67,73496.67,2723541,2331312,2112927,2870885,3200800,
2019/09/03,77200,77600,76300,77000,75720,74740,74605,72748.33,73390.83,1611563,2062709,2227163,2865979,3203997,
2019/09/02,77000,78200,76500,77600,74920,74680,74525,72578.33,73305.83,1431352,2242918,2291080,2890649,3214330,
2019/08/30,74600,78000,74600,77400,73760,74430,74450,72375,73223.33,3839246,2485746,2461810,2906057,3225348,
2019/08/29,73500,74100,72000,73300,73160,74330,74465,72170,73133.33,2050860,2057003,2439739,2922616,3217263,
2019/08/28,73500,73700,72500,73300,73260,74690,74645,72033.33,73078.33,1380522,2108741,2522808,2936647,3229938,
2019/08/27,72500,73700,72500,73000,73760,74810,74925,71921.67,73035,2512610,2212394,2572347,2980648,3246788,
2019/08/26,72600,73000,71500,71800,74440,74960,75125,71793.33,72994.17,2645491,2048727,2577555,2991960,3267169,
2019/08/23,73500,75200,73400,74400,75100,75110,75525,71695,72976.67,1695532,1837975,2600044,2998253,3274002,
2019/08/22,75300,76000,73800,73800,75500,74900,75765,71556.67,72940.83,2309550,1902025,2713436,3070943,3300970,
2019/08/21,75900,76900,75500,75800,76120,74850,75955,71425,72909.17,1898789,1952444,2776076,3233324,3347303,
2019/08/20,75500,76600,75100,76400,75860,74470,76105,71276.67,72891.67,1694275,1833628,2921884,3238580,3355347,
2019/08/19,77300,77500,74800,75100,75480,74370,76205,71130,72881.67,1591728,1745758,2997859,3265995,3361924,
2019/08/16,75800,76400,75100,76400,75120,74470,76290,71011.67,72884.17,2015785,1847488,3050040,3291272,3372540,
2019/08/14,77200,77900,76200,76900,74300,74600,76205,70886.67,72886.67,2561643,2032973,3044356,3309822,3371431,
2019/08/13,74000,75100,73700,74500,73580,74600,76090,70776.67,72885,1304708,2059212,3056558,3332020,3374039,
2019/08/12,73700,75000,73500,74500,73080,75040,76170,70716.67,72895,1254926,2799920,3113836,3343120,3389285,
2019/08/09,73200,74100,72300,73300,73260,75290,76255,70668.33,72888.33,2100380,3126915,3157195,3362416,3391011,
2019/08/08,73600,74500,72000,72300,73820,75940,76325,70645,72900,2943206,3676030,3184089,3385193,3388278,
2019/08/07,72000,74300,72000,73300,74900,76630,76485,70681.67,72912.5,2692841,3766955,3292525,3370409,3398373,
2019/08/06,73100,73900,71900,72000,75620,77060,76465,70703.33,72946.67,5008247,3970835,3375192,3387406,3395211,
2019/08/05,75500,76000,74900,75400,77000,77740,76355,70728.33,72981.67,2889902,3443445,3270406,3354984,3373294,
2019/08/02,75400,76800,74900,76100,77320,78040,75955,70711.67,72985.83,4845952,3388821,3236023,3401862,3378601,
2019/08/01,75300,78700,75300,77700,78060,78110,75570,70710,72969.17,3397831,3038683,3095889,3420084,3366336,
2019/07/31,78000,79100,75300,76900,78360,77810,75195,70753.33,72934.17,3712241,3151793,3001183,3408980,3371458,
2019/07/30,78200,80000,77700,78900,78500,77580,74805,70803.33,72932.5,2371300,3121813,2955105,3392116,3375932,
2019/07/29,79000,79400,76500,77000,78480,77300,74430,70828.33,72907.5,2616782,3610542,2961310,3393958,3384088,
2019/07/26,78100,80300,78000,79800,78760,77220,74080,70890,72881.67,3095260,3729942,3007380,3401885,3399344,
2019/07/25,79700,80400,77700,79200,78160,76710,73565,70876.67,72849.17,3963383,3637960,3008496,3399635,3417757,
2019/07/24,78800,80200,77100,77600,77260,76340,73115,70890,72800.83,3562342,3225705,3078387,3383368,3412801,
2019/07/23,79700,80700,78200,78800,76660,75870,72680,70906.67,72752.5,4814941,3074371,3151480,3410382,3424550,
2019/07/22,77800,79200,77000,78400,76120,74970,72075,70930,72717.5,3213786,2601439,3004421,3423239,3444124,
2019/07/19,75900,77000,75600,76800,75680,73870,71500,70931.67,72651.67,2635348,2383100,2951955,3458317,3474960,
2019/07/18,74300,75200,73900,74700,75260,73030,70955,71001.67,72568.33,1902110,2383684,2940337,3444050,3476540,
2019/07/17,74600,75200,74000,74600,75420,72580,70585,71098.33,72500.83,2805672,3025648,2983914,3443800,3494422,
2019/07/16,74800,76500,74800,76100,75080,72030,70215,71218.33,72437.5,2450278,3333749,3155149,3447709,3504187,
2019/07/15,74500,76500,74400,76200,73820,71560,69580,71270,72341.67,2122090,3426197,3110110,3461799,3502631,
2019/07/12,75600,75800,74400,74700,72060,70940,68955,71336.67,72247.5,2638271,3442231,3125757,3474547,3508531,
2019/07/11,74000,75500,74000,75500,70800,70420,68375,71431.67,72165,5111929,3323231,3178167,3467359,3507200,
2019/07/10,71500,73400,71000,72900,69740,69890,67775,71501.67,72069.17,4346179,2601586,3219961,3415826,3484716,
2019/07/09,68400,70500,67900,69800,68980,69490,67415,71588.33,71979.17,2912514,2290487,3124534,3382010,3475855,
2019/07/08,66400,68000,66200,67400,69300,69180,67285,71731.67,71940,2202260,2207064,3100368,3377042,3475673,
2019/07/05,70300,71000,68400,68400,69820,69130,67255,71918.33,71922.5,2043271,2474249,3144843,3385164,3507608,
2019/07/04,69600,70700,69300,70200,70040,68880,67105,72075,71882.5,1503707,2689108,3160472,3389824,3531653,
2019/07/03,71100,71700,69000,69100,70040,68590,66850,72203.33,71790.83,2790684,3460607,3326927,3409153,3544640,
2019/07/02,69700,71700,69100,71400,70000,68400,66650,72368.33,71704.17,2495399,3907311,3332027,3399171,3540332,
2019/07/01,71000,71000,69700,70000,69060,67600,66410,72485,71595,3538183,3782984,3408285,3448185,3547771,
2019/06/28,70900,70900,68400,69500,68440,66970,66175,72650,71492.5,3117569,3508240,3390944,3467117,3546100,
2019/06/27,70100,71600,69700,70200,67720,66330,65995,72765,71418.33,5361201,3365326,3386221,3460482,3536239,
2019/06/26,68300,69600,67900,68900,67140,65660,65790,72871.67,71337.5,5024201,2847814,3421006,3430780,3505292,
2019/06/25,66700,67400,66300,66700,66800,65340,65640,72960,71276.67,1873766,3089047,3772416,3400612,3488822,
2019/06/24,65900,67400,65600,66900,66140,65390,65650,73053.33,71221.67,2164462,3024194,3789436,3415632,3493666,
2019/06/21,67100,67300,65900,65900,65500,65380,65685,73161.67,71167.5,2403002,3078309,3848170,3425294,3493143,
2019/06/20,67200,67400,66200,67300,64940,65330,65790,73275,71118.33,2773637,3335003,3883439,3435038,3506009,
2019/06/19,65800,67300,65200,67200,64180,65110,65870,73368.33,71045.83,6230370,3969838,3901196,3451348,3523643,
2019/06/18,63800,64200,63300,63400,63880,64900,66025,73516.67,70988.33,1549497,3211292,3784355,3435616,3501405,
2019/06/17,62800,63800,62400,63700,64640,65220,66400,73725,70969.17,2435039,3387229,3805414,3576960,3514311,
2019/06/14,63200,64000,62600,63100,65260,65380,66795,73838.33,70956.67,3686472,3518572,3804296,3597092,3514905,
2019/06/13,64900,65100,63300,63500,65720,65660,67235,73920,70945.83,5947811,3252452,3793324,3573737,3530998,
2019/06/12,66800,67100,65700,65700,66040,65920,67785,73991.67,70962.5,2437640,3029449,3598740,3510584,3515286,
2019/06/11,66900,67800,66700,67200,65920,65940,68230,74031.67,70966.67,2429182,3120457,3662492,3530716,3519154,
2019/06/10,66100,67000,65800,66800,65800,65910,68545,74033.33,70947.5,3091757,3438735,3694180,3542015,3519389,
2019/06/07,65200,66000,64600,65400,65500,65990,68925,74033.33,70936.67,2355869,3458654,3824719,3538012,3512008,
2019/06/05,66900,67600,64900,65100,65600,66250,69455,74071.67,70948.33,4832796,3592101,4003889,3544640,3513965,
2019/06/04,66500,66700,65100,65100,65800,66630,70215,74096.67,70955.83,2892681,3836923,3898830,3511910,3506211,
2019/06/03,65200,67200,64200,66600,65960,67150,70955,74123.33,70981.67,4020572,5668866,3889215,3523228,3507180,
2019/05/31,65900,66900,64700,65300,66020,67580,71645,74148.33,71001.67,3191350,5307587,3812277,3512928,3500526,
2019/05/30,66300,66900,65800,65900,66480,68210,72415,74195,71045,3023108,5337146,3807331,3542378,3496934,
2019/05/29,65600,66700,64900,66100,66900,68810,73070,74258.33,71075.83,6056903,5354199,3804188,3549751,3506466,
2019/05/28,67200,68300,65900,65900,67460,69650,73765,74325,71120.83,12052399,4768575,3650712,3530998,3483243,
2019/05/27,67900,68200,66400,66900,68340,70520,74400,74393.33,71170.83,2214176,3136803,3307251,3461282,3403156,
2019/05/24,67300,68600,67000,67600,69140,71180,75065,74506.67,71203.33,3339145,3088106,3475860,3472113,3403819,
2019/05/23,68400,69100,67300,68000,69940,71860,75610,74633.33,71230.83,3108370,2902811,3574827,3457853,3395675,
2019/05/22,71300,71300,68500,68900,70720,72660,76260,74756.67,71241.67,3128787,2974542,3508375,3453808,3382265,
2019/05/21,70500,72200,69700,70300,71840,73800,76840,74886.67,71245,3893536,2760011,3446291,3433039,3372576,
2019/05/20,71800,72800,70700,70900,72700,74760,77415,74993.33,71226.67,1970694,2723843,3403623,3416057,3365968,
2019/05/17,72500,73300,71400,71600,73220,75710,77830,75073.33,71198.33,2412668,2942290,3469873,3435450,3377258,
2019/05/16,74400,75100,71600,71900,73780,76620,78260,75108.33,71183.33,3467027,3600264,3493588,3419606,3376350,
2019/05/15,74800,75100,73900,74500,74600,77330,78685,75155,71168.33,2056131,4094714,3430586,3391363,3371579,
2019/05/14,72200,75100,71600,74600,75760,77880,78945,75143.33,71145.83,3712697,4229812,3428776,3426338,3367483,
2019/05/13,73900,75000,72800,73500,76820,78280,79120,75190,71110.83,3062929,4027347,3359005,3403016,3359739,
2019/05/10,76100,76700,73400,74400,78200,78950,79365,75235,71097.5,5702537,3911123,3336578,3391604,3373639,
2019/05/09,79600,79700,75200,76000,79460,79360,79575,75260,71098.33,5939278,3389103,3185930,3355340,3353855,
2019/05/08,78700,80500,78000,80300,80060,79860,79665,75228.33,71072.5,2731620,2793296,3005109,3312588,3332819,
2019/05/07,79200,80400,78700,79900,80000,79880,79545,75115,71010.83,2700371,2844448,3001703,3333936,3342813,
2019/05/03,81100,81300,80300,80400,79740,80070,79500,75061.67,70935,2481811,3341010,2976270,3359748,3351728,
2019/05/02,79700,81200,79100,80700,79700,79950,79400,74986.67,70849.17,3092434,3961920,3123992,3374218,3352920,
2019/04/30,79400,80700,78100,79000,79260,79900,79360,74873.33,70764.17,2960242,4407131,3203077,3396803,3355395,
2019/04/29,78700,80100,78200,80000,79660,80040,79230,74821.67,70710.83,2987384,4170946,3191037,3435879,3375177,
2019/04/26,78500,79900,77600,78600,79760,80010,79060,74711.67,70613.33,5183181,3950891,3220621,3442234,3377099,
2019/04/25,78400,81500,78100,80200,80400,79960,78840,74598.33,70526.67,5586360,3522292,3122171,3438717,3375897,
2019/04/24,81500,81500,77500,78500,80200,79780,78445,74505,70426.67,5318487,3064159,2981599,3465009,3380190,
2019/04/23,81000,81800,80400,81000,80540,79790,78190,74371.67,70329.17,1779318,2577853,2852884,3491602,3371311,
2019/04/22,81500,81800,79900,80500,80420,79470,77775,74135,70212.5,1887109,2663389,2913302,3509031,3408245,
2019/04/19,80500,82400,80100,81800,80260,79210,77395,73903.33,70080.83,3040186,2689953,3006558,3545044,3441347,
2019/04/18,80800,81200,78500,79200,79520,78930,77110,73656.67,69955,3295697,2545369,3118871,3560665,3463540,
2019/04/17,81000,82300,80000,80200,79360,78850,76945,73413.33,69870.83,2886956,2409107,3455593,3543463,3462541,
2019/04/16,79900,80800,79100,80400,79040,78820,76460,73158.33,69785.83,2206997,2369634,3493393,3542516,3458294,
2019/04/15,79000,79900,78600,79700,78520,78420,75840,72898.33,69705.83,2019931,2392807,3497302,3547041,3462310,
2019/04/12,77400,78800,77400,78100,78160,78110,75245,72636.67,69614.17,2317264,2521519,3504235,3553607,3469221,
2019/04/11,79200,79500,78000,78400,78340,77720,74745,72370,69550,2614388,2496410,3570651,3569700,3472019,
2019/04/10,76700,78800,76200,78600,78340,77110,74190,72148.33,69477.5,2689591,3060780,3595287,3574304,3468663,
2019/04/09,77700,78700,77400,77800,78600,76590,73600,71926.67,69408.33,2322860,3457690,3603387,3630052,3477310,
2019/04/08,78900,79200,77600,77900,78320,76080,73095,71690,69363.33,2663493,3537006,3624921,3673482,3498638,
2019/04/05,78200,79300,77900,79000,78060,75580,72530,71378.33,69289.17,2191720,3720122,3635196,3680127,3517580,
2019/04/04,80400,81400,77800,78400,77100,75290,71915,71040,69216.67,5436236,3924612,3704200,3681494,3533991,
2019/04/03,76800,79900,76500,79900,75880,75040,71400,70705,69156.67,4674142,3392351,3602517,3647358,3512492,
2019/04/02,77900,78000,76100,76400,74580,74100,70810,70335,69076.67,2719440,3006357,3616725,3625083,3519441,
2019/04/01,75600,77100,75500,76600,73840,73260,70475,70071.67,69023.33,3579070,3060005,3654029,3611997,3544936,
2019/03/29,72900,74900,72700,74200,73100,72380,70150,69803.33,68982.5,3214170,3094637,3721661,3579804,3549190,
2019/03/28,72300,73600,71700,72300,73480,71770,69940,69593.33,68978.33,2774932,3509094,3954425,3577031,3547159,
2019/03/27,71800,74100,71200,73400,74200,71270,70010,69390,68985,2744175,4960134,3958880,3571699,3572575,
2019/03/26,72900,73300,71500,72700,73620,70610,70100,69173.33,68998.33,2987678,5139891,3945847,3560992,3598382,
2019/03/25,73700,74200,72600,72900,72680,70110,70235,68961.67,69031.67,3752230,4999389,3939749,3576980,3620802,
2019/03/22,78900,78900,75900,76100,71660,69480,70425,68723.33,69083.33,5286455,4680661,3846270,3595938,3617805,
2019/03/21,73500,76000,72600,75900,70060,68540,70455,68460,69105.83,10030131,4352488,3725677,3567194,3598020,
2019/03/20,68400,70600,67600,70500,68340,67760,70445,68213.33,69123.33,3642962,2967882,3380883,3451662,3534853,
2019/03/19,67300,68000,66600,68000,67600,67520,70605,68075,69179.17,2285169,2809609,3271838,3432717,3523262,
2019/03/18,69200,69300,67300,67800,67540,67690,70940,67971.67,69260,2158588,2903282,3246202,3488259,3538593,
2019/03/15,67400,68700,66700,68100,67300,67920,71240,67933.33,69315.83,3645592,3045366,3346003,3519988,3564418,
2019/03/14,67400,67400,66400,67300,67020,68110,71705,67901.67,69374.17,3107100,3030606,3279392,3507592,3570122,
2019/03/13,67700,67800,65900,66800,67180,68750,72150,67861.67,69451.67,2851596,3089700,3242947,3496763,3570878,
2019/03/12,67700,68600,67500,67700,67440,69590,72605,67840,69532.5,2753535,3511042,3276702,3486004,3581846,
2019/03/11,67000,67800,66200,66600,67840,70360,72925,67825,69600.83,2869008,3653439,3307735,3483291,3628802,
2019/03/08,67900,68200,66200,66700,68540,71370,73270,67815,69702.5,3571792,4065978,3364909,3500512,3642532,
2019/03/07,67200,68900,67100,68100,69200,72370,73770,67840,69813.33,3402570,4925510,3398775,3491131,3634664,
2019/03/06,68500,69600,67400,68100,70320,73130,74160,67855,69922.5,4958303,4817804,3396144,3488123,3622174,
2019/03/05,68300,70000,68300,69700,71740,73690,74450,67895,70026.67,3465521,4322846,3370606,3451489,3602677,
2019/03/04,70300,71400,69900,70100,72880,74190,74760,67893.33,70137.5,4931703,4202884,3462572,3463182,3592996,
2019/02/28,72500,72600,69900,70000,74200,74560,74925,67916.67,70242.5,7869451,3593074,3384419,3435488,3571378,
2019/02/27,75300,75700,73700,73700,75540,75300,75015,67948.33,70349.17,2864044,2594102,3239556,3345030,3525222,
2019/02/26,75000,75900,74100,75200,75940,75550,75060,67900,70421.67,2483512,2648145,3454547,3335526,3538574,
2019/02/25,77300,77600,74800,75400,75640,75620,74825,67828.33,70490.83,2865712,2443856,3676076,3333496,3543466,
2019/02/22,75600,76700,75300,76700,75500,75490,74395,67726.67,70544.17,1882653,2225201,3674041,3310721,3549691,
2019/02/21,75300,77200,74600,76700,74920,75170,73890,67603.33,70580.83,2874589,2679593,3782305,3312112,3561270,
2019/02/20,73700,76000,73600,75700,75060,75170,73405,67460,70606.67,3134257,2567351,3837446,3315879,3581446,
2019/02/19,74500,74800,73000,73700,75160,75190,72850,67323.33,70629.17,1462071,2416138,3793914,3319067,3602521,
2019/02/18,74300,75300,74000,74700,75600,75210,72410,67258.33,70637.5,1772434,2829064,3862316,3333094,3607410,
2019/02/15,76800,76900,73800,73800,75480,75330,71915,67181.67,70635.83,4154616,3149416,3897619,3351795,3614706,
2019/02/14,75800,77400,75100,77400,75420,75290,71425,67148.33,70643.33,2313376,3120989,3810582,3308629,3626342,
2019/02/13,77300,77600,76100,76200,75280,74730,70660,67031.67,70630.83,2378193,3508136,3859058,3316462,3633784,
2019/02/12,74100,76400,73900,75900,75220,74570,70105,66960,70624.17,3526701,3702491,3884680,3355675,3645089,
2019/02/11,73000,74100,72200,74100,74820,74030,69575,66936.67,70617.5,3374192,3886657,4010067,3352370,3672247,
2019/02/08,75200,75500,73000,73500,75180,73300,69050,66916.67,70650,4012485,4272787,4087790,3353049,3690693,
2019/02/07,77500,78200,76600,76700,75160,72610,68335,66906.67,70702.5,4249110,4144019,4040275,3351691,3680629,
2019/02/01,75400,76400,74700,75900,74180,71640,67435,66808.33,70735.83,3349965,4288634,3941507,3343708,3672621,
2019/01/31,76900,77100,73700,73900,73920,70510,66555,66711.67,70765,4447535,5051416,3943413,3331623,3693955,
2019/01/30,73500,76300,73000,75900,73240,69610,65745,66655,70843.33,5304841,5544727,3887917,3313987,3672964,
2019/01/29,71400,73800,71000,73400,71420,68500,64980,66600,70904.17,3368642,5048762,3719390,3314474,3656873,
2019/01/28,74700,74900,71200,71800,70060,67560,64335,66515,71005.83,4972189,5184617,3633331,3311965,3647676,
2019/01/25,71600,74800,71100,74600,69100,66590,63825,66455,71126.67,7163871,4985664,3537112,3313077,3629612,
2019/01/24,66900,70500,66900,70500,67100,65640,63100,66348.33,71220.83,6914092,4005610,3301671,3295372,3589096,
2019/01/23,65500,67200,64800,66800,65980,65120,62595,66286.67,71350.83,2825017,3188816,3061052,3251020,3572678,
2019/01/22,67900,68000,65700,66600,65580,64800,62255,66290,71486.67,4047917,3119512,3117150,3307459,3600954,
2019/01/21,65900,67400,65000,67000,65060,64060,61855,66258.33,71602.5,3977425,2792702,3159240,3337650,3601843,
2019/01/18,65000,65700,63900,64600,64080,63230,61520,66253.33,71740.83,2263599,2653796,3138458,3366415,3602229,
2019/01/17,65500,66200,64600,64900,64180,62600,61345,66328.33,71883.33,2830122,2779204,3180188,3381620,3642335,
2019/01/16,63800,64900,62700,64800,64260,61880,61210,66413.33,72075,2478497,3420066,3163997,3374072,3649804,
2019/01/15,62200,64000,62200,64000,64020,61460,61060,66513.33,72287.5,2413868,3910097,3320955,3377579,3649012,
2019/01/14,64300,65100,62000,62100,63060,61110,61135,66591.67,72498.33,3282892,4039762,3403378,3384835,3645042,
2019/01/11,65400,65900,64200,65100,62380,61060,61340,66730,72719.17,2890639,3837934,3384327,3374338,3630769,
2019/01/10,64100,65600,64000,65300,61020,60560,61330,66806.67,72920.83,6034432,3937423,3362662,3363021,3622484,
2019/01/09,59600,63800,59400,63600,59500,60070,61340,66890,73116.67,4928656,3398061,3171245,3324569,3609997,
2019/01/08,57900,60500,57600,59200,58900,59710,61500,67036.67,73300,3062192,2799189,3054348,3323795,3594200,
2019/01/07,59000,59700,58400,58700,59160,59650,61840,67200,73530,2273750,2516243,3096353,3355033,3585659,
2019/01/04,57500,58500,56700,58300,59740,59810,62315,67393.33,73768.33,3388087,2671053,3133113,3386489,3583400,
2019/01/03,60200,60300,57500,57700,60100,60090,62850,67608.33,74012.5,3337621,2484447,3124811,3377626,3572893,
2019/01/02,61300,61400,60000,60600,60640,60540,63490,67818.33,74242.5,1934295,2237264,3095945,3413799,3574098,
2018/12/28,61700,62300,60500,60500,60520,60660,63940,67975,74455.83,1647462,2639803,3207583,3477874,3575140,
2018/12/27,61600,61900,60600,61600,60140,61160,64490,68161.67,74660,3047798,3288253,3288714,3518576,3584281,
2018/12/26,59400,60800,59300,60100,59880,61620,65005,68363.33,74864.17,2455060,3391050,3258423,3517287,3582362,
2018/12/24,59600,60700,59200,60400,60080,62100,65540,68580,75060.83,2101703,3519679,3250358,3573450,3578850,
2018/12/21,58200,60500,58200,60000,60440,62610,66065,68823.33,75271.67,3946994,3600596,3263361,3635773,3586366,
2018/12/20,59300,59400,58100,58600,60800,63290,66530,69101.67,75467.5,4889709,3934732,3140970,3664624,3585460,
2018/12/19,60800,61000,59700,60300,62180,64030,67065,69443.33,75689.17,3561783,3769255,2994791,3639671,3576365,
2018/12/18,61000,61900,60800,61100,63360,64820,67455,69751.67,75889.17,3098206,3637273,2971732,3628845,3592671,
2018/12/17,61600,62500,61000,62200,64120,65610,67775,70033.33,76086.67,2506287,3509098,2983099,3618045,3603691,
2018/12/14,65200,65300,61200,61800,64780,66440,68155,70283.33,76314.17,5617675,3449058,2972969,3613808,3604222,
2018/12/13,66300,66400,64800,65500,65780,67220,68570,70548.33,76536.67,4062323,2843669,2836811,3588927,3584696,
2018/12/12,65000,66200,64900,66200,65880,67820,68885,70698.33,76722.5,2901875,2811660,2711927,3608848,3585703,
2018/12/11,66000,66600,64800,64900,66280,68390,69095,70846.67,76871.67,2457332,2833075,2706002,3632652,3593395,
2018/12/10,65900,65900,64700,65500,67100,68980,69445,71041.67,77030.83,2206084,2986020,2819682,3644993,3612283,
2018/12/07,66700,67400,66600,66800,68100,69520,69895,71225,77210,2590733,3096862,2875799,3677687,3618441,
2018/12/06,67800,68200,65700,66000,68660,69770,70200,71376.67,77372.5,3902275,3412126,2917010,3774313,3635576,
2018/12/05,67200,68800,67200,68200,69760,70100,70545,71590,77559.17,3008950,3285687,2918445,3784553,3618691,
2018/12/04,69900,70400,68400,69000,70500,70090,70675,71786.67,77734.17,3222060,3172295,2956503,3778197,3614749,
2018/12/03,71000,71100,69800,70500,70860,69940,70730,71990,77895.83,2760290,2986635,2926644,3756225,3626061,
2018/11/30,71500,71600,68800,69600,70940,69870,70730,72158.33,78065.83,4167055,2906931,2958098,3753864,3626016,
2018/11/29,73700,73700,71200,71500,70880,69920,70880,72381.67,78244.17,3270078,2373353,3016450,3722810,3614277,
2018/11/28,71000,72000,70700,71900,70440,69950,70720,72568.33,78396.67,2441991,2112562,3013850,3707268,3613202,
2018/11/27,71100,71200,69700,70800,69680,69800,70535,72750,78559.17,2293763,2244283,3143697,3705413,3632774,
2018/11/26,69200,71300,69000,70900,69020,69910,70405,72943.33,78747.5,2361766,2450643,3334085,3741622,3663632,
2018/11/23,69500,69700,68400,69300,68800,70270,70200,73153.33,78948.33,1499166,2439026,3428646,3753436,3675686,
2018/11/22,68100,69700,68000,69300,68960,70630,70085,73361.67,79160.83,1966126,2718095,3664258,3788662,3685973,
2018/11/21,66900,68300,66100,68100,69460,70990,69855,73558.33,79370.83,3100596,2637799,3858918,3810429,3690470,
2018/11/20,67000,68200,67000,67500,69920,71260,69785,73753.33,79596.67,3325563,2574355,3989056,3847014,3699180,
2018/11/19,69600,70500,68900,69800,70800,71520,69865,73935,79822.5,2303677,2855429,3981572,3885974,3698301,
2018/11/16,72600,72900,70000,70100,71740,71590,69875,74016.67,80035,2894513,3060380,3985250,3881727,3765594,
2018/11/15,70800,71800,70400,71800,72300,71840,69910,74090,80193.33,1564647,3164466,3974971,3877618,3768665,
2018/11/14,71400,72100,70200,70400,72520,71490,69755,74138.33,80327.5,2783377,3637731,4039200,3944055,3773858,
2018/11/13,72300,72500,69900,71900,72600,71270,69755,74230,80463.33,4730929,3835079,4032683,3951105,3774532,
2018/11/12,72200,74500,71800,74500,72240,70900,69645,74288.33,80589.17,3328433,3413867,3906720,3934503,3760442,
2018/11/09,72400,73600,71900,72900,71440,70130,69435,74298.33,80673.33,3414946,3426058,3926663,3992124,3751367,
2018/11/08,72900,73300,72600,72900,71380,69540,69410,74383.33,80777.5,3930969,3809885,4000025,4028336,3739236,
2018/11/07,70400,72300,70100,70800,70460,68720,69215,74498.33,80887.5,3770119,3667306,4050301,4009566,3724036,
2018/11/06,70500,70600,69100,70100,69940,68310,69190,74663.33,81012.5,2624868,3921069,4069851,4001533,3719910,
2018/11/05,72000,72100,70100,70500,69560,68210,69245,74818.33,81123.33,3389386,4616402,4081422,4056287,3717071,
2018/11/02,70600,72800,69100,72600,68820,68160,69235,75031.67,81231.67,5334082,4789120,4187354,4031940,3713656,
2018/11/01,68900,69600,67800,68300,67700,67980,69105,75208.33,81318.33,3218076,4964585,4209590,3999272,3691673,
2018/10/31,69300,70400,67600,68200,66980,68020,69275,75496.67,81440,5038931,5492836,4253164,3983387,3684545,
2018/10/30,66000,70900,65900,68200,66680,68240,69550,75798.33,81564.17,6101533,5625722,4149740,3946148,3687923,
2018/10/29,66600,67800,64800,66800,66860,68390,69795,76093.33,81700,4252977,5040589,4135907,3882821,3675853,
2018/10/26,65100,67100,62900,67000,67500,68740,70205,76415,81869.17,6211406,4665442,4215313,3894337,3681761,
2018/10/25,64700,66000,63200,64700,68260,69280,70690,76683.33,82031.67,5859332,3960946,4188646,3894448,3692930,
2018/10/24,69400,69600,65800,66700,69060,69710,71410,76946.67,82179.17,5703361,3358926,4065304,3866036,3676150,
2018/10/23,69600,70000,68600,69100,69800,70070,72015,77228.33,82307.5,3175869,2748864,3925748,3838042,3685323,
2018/10/22,69600,70900,69600,70000,69920,70280,72460,77438.33,82435,2377240,2556023,3889463,3903051,3683878,
2018/10/19,68100,70900,67800,70800,69980,70310,72820,77736.67,82555,2688930,2826034,3883204,3925536,3702323,
2018/10/18,69600,69900,68700,68700,70300,70230,73165,78061.67,82697.5,2849229,3264685,3955000,3920445,3729097,
2018/10/17,71400,71700,70300,70400,70360,70530,73455,78405,82830,2653053,3682137,4075417,3905250,3733481,
2018/10/16,70300,71000,69600,69700,70340,70860,73690,78708.33,82933.33,2211661,3983749,4159271,3887201,3732217,
2018/10/15,71600,71700,69900,70300,70640,71200,74035,79035,83052.5,3727297,4112675,4208578,3881947,3726195,
2018/10/12,69200,73200,69200,72400,70640,71670,74345,79343.33,83168.33,4882184,4468819,4230599,3895425,3720404,
2018/10/11,67600,70200,67500,69000,70160,72100,74520,79563.33,83265,4936490,4648144,4405903,3864605,3727428,
2018/10/10,70300,71100,69800,70300,70700,73110,75010,79860,83366.67,4161114,4478757,4384912,3816286,3711736,
2018/10/08,69500,71800,69400,71200,71380,73960,75495,80143.33,83450.83,2856291,4240626,4308237,3780312,3701428,
